scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
-1.84136,3265796,True,2019-08-28 07:15:53,-1.84136,True
-1.84027,3538856,True,2019-08-28 10:22:58,-1.84027,True
-1.83967,3246814,True,2019-08-28 22:16:27,-1.83967,True
-1.83949,3539502,True,2019-08-27 15:41:38,-1.83949,True
-1.83946,3302283,True,2019-08-28 10:20:39,-1.83946,True
-1.83908,3264091,True,2019-08-28 17:17:52,-1.83908,True
-1.83754,3254799,True,2019-08-28 18:04:23,-1.83754,True
-1.83689,3555351,True,2019-08-21 14:29:14,-1.83689,True
-1.83665,3311471,True,2019-08-26 10:23:30,-1.83665,True
-1.83660,3238043,True,2019-08-28 23:44:29,-1.83660,True
-1.83653,3433382,True,2019-08-28 13:03:52,-1.83653,True
-1.83632,3278921,True,2019-08-28 20:25:25,-1.83632,True
-1.83566,3228573,True,2019-08-28 05:03:29,-1.83566,True
-1.83561,3330433,True,2019-08-28 23:40:34,-1.83561,True
-1.83551,3241142,True,2019-08-26 07:14:03,-1.83551,True
-1.83516,3232342,True,2019-08-23 00:57:55,-1.83516,True
-1.83514,3299010,True,2019-08-28 22:23:34,-1.83514,True
-1.83508,3321469,True,2019-08-26 11:42:30,-1.83508,True
-1.83503,3228902,True,2019-08-26 17:34:45,-1.83503,True
-1.83503,3229859,True,2019-08-28 23:43:51,-1.83503,True
-1.83498,3312262,True,2019-08-28 11:07:21,-1.83498,True
-1.83488,3322057,True,2019-08-28 19:47:25,-1.83488,True
-1.83474,3295478,True,2019-08-28 19:42:44,-1.83474,True
-1.83464,3337009,True,2019-08-28 17:34:07,-1.83464,True
-1.83461,3229090,True,2019-08-28 23:06:22,-1.83461,True
-1.83455,3311811,True,2019-08-28 15:30:19,-1.83455,True
-1.83447,3241229,True,2019-08-28 23:50:52,-1.83447,True
-1.83415,3270704,True,2019-08-28 23:46:33,-1.83415,True
-1.83339,3521871,True,2019-08-28 23:53:19,-1.83339,True
-1.83296,3268196,True,2019-08-25 22:24:41,-1.83296,True
-1.83296,3244712,True,2019-08-23 11:58:55,-1.83296,True
-1.83291,3239022,True,2019-08-22 13:14:46,-1.83291,True
-1.83291,3363833,True,2019-08-27 15:39:12,-1.83291,True
-1.83291,3307300,True,2019-08-22 15:52:58,-1.83291,True
-1.83291,3313405,True,2019-08-27 08:34:52,-1.83291,True
-1.83286,3228193,True,2019-08-27 23:13:38,-1.83286,True
-1.83285,3239568,True,2019-08-21 11:28:14,-1.83285,True
-1.83285,3229116,True,2019-08-24 12:49:09,-1.83285,True
-1.83283,3231229,True,2019-08-22 14:41:44,-1.83283,True
-1.83280,3238068,True,2019-08-28 09:25:38,-1.83280,True
-1.83259,3409097,True,2019-08-26 18:27:53,-1.83259,True
-1.83253,3333359,True,2019-08-25 08:13:55,-1.83253,True
-1.83248,3381893,True,2019-08-28 23:09:33,-1.83248,True
-1.83233,3270756,True,2019-08-26 02:44:25,-1.83233,True
-1.83232,3477544,True,2019-08-28 14:49:59,-1.83232,True
-1.83232,3230241,True,2019-08-25 21:54:42,-1.83232,True
-1.83232,3308575,True,2019-08-22 04:12:25,-1.83232,True
-1.83232,3355683,True,2019-08-24 09:14:53,-1.83232,True
-1.83232,3245253,True,2019-08-28 15:55:32,-1.83232,True
-1.83231,3351143,True,2019-08-28 17:10:17,-1.83231,True
-1.83231,3230867,True,2019-08-21 10:53:42,-1.83231,True
-1.83231,3238506,True,2019-08-21 22:25:01,-1.83231,True
-1.83231,3256491,True,2019-08-25 20:24:27,-1.83231,True
-1.83231,3276848,True,2019-08-21 11:40:35,-1.83231,True
-1.83231,3411799,True,2019-08-21 11:49:31,-1.83231,True
-1.83231,3441994,True,2019-08-21 11:50:12,-1.83231,True
-1.83231,3452781,True,2019-08-22 07:16:24,-1.83231,True
-1.83231,3230280,True,2019-08-21 12:30:20,-1.83231,True
-1.83231,3246678,True,2019-08-21 12:44:59,-1.83231,True
-1.83231,3354857,True,2019-08-24 01:20:05,-1.83231,True
-1.83231,3524808,True,2019-08-21 13:03:44,-1.83231,True
-1.83231,3289120,True,2019-08-21 13:11:33,-1.83231,True
-1.83231,3311622,True,2019-08-21 13:21:50,-1.83231,True
-1.83231,3232192,True,2019-08-28 11:42:03,-1.83231,True
-1.83231,3563605,True,2019-08-21 14:43:58,-1.83231,True
-1.83231,3515555,True,2019-08-28 16:13:09,-1.83231,True
-1.83231,3266497,True,2019-08-24 15:56:15,-1.83231,True
-1.83231,3549881,True,2019-08-28 09:22:21,-1.83231,True
-1.83231,3230818,True,2019-08-28 16:39:21,-1.83231,True
-1.83231,3305983,True,2019-08-21 16:49:32,-1.83231,True
-1.83231,3240484,True,2019-08-26 10:12:40,-1.83231,True
-1.83231,3512154,True,2019-08-21 17:55:22,-1.83231,True
-1.83231,3398361,True,2019-08-21 18:18:46,-1.83231,True
-1.83231,3306534,True,2019-08-21 18:44:25,-1.83231,True
-1.83231,3560356,True,2019-08-21 19:06:33,-1.83231,True
-1.83231,3310585,True,2019-08-21 21:53:52,-1.83231,True
-1.83231,3277118,True,2019-08-22 01:05:38,-1.83231,True
-1.83231,3448344,True,2019-08-22 01:05:47,-1.83231,True
-1.83231,3287295,True,2019-08-22 14:19:47,-1.83231,True
-1.83231,3331479,True,2019-08-28 20:00:49,-1.83231,True
-1.83231,3365347,True,2019-08-22 01:46:47,-1.83231,True
-1.83231,3429785,True,2019-08-22 02:02:55,-1.83231,True
-1.83231,3395990,True,2019-08-25 05:28:27,-1.83231,True
-1.83231,3331239,True,2019-08-22 04:52:47,-1.83231,True
-1.83231,3261158,True,2019-08-22 06:42:10,-1.83231,True
-1.83231,3284511,True,2019-08-22 06:33:37,-1.83231,True
-1.83231,3508951,True,2019-08-22 06:34:04,-1.83231,True
-1.83231,3236146,True,2019-08-22 06:46:58,-1.83231,True
-1.83231,3238490,True,2019-08-22 07:18:35,-1.83231,True
-1.83231,3234100,True,2019-08-22 08:02:12,-1.83231,True
-1.83231,3337810,True,2019-08-22 08:02:19,-1.83231,True
-1.83231,3277464,True,2019-08-27 12:41:35,-1.83231,True
-1.83231,3387151,True,2019-08-22 09:16:19,-1.83231,True
-1.83231,3560342,True,2019-08-27 11:11:02,-1.83231,True
-1.83231,3227947,True,2019-08-22 09:54:40,-1.83231,True
-1.83231,3229435,True,2019-08-22 09:54:46,-1.83231,True
-1.83231,3366777,True,2019-08-28 23:55:39,-1.83231,True
-1.83231,3423697,True,2019-08-22 11:58:50,-1.83231,True
-1.83231,3490142,True,2019-08-28 14:05:42,-1.83231,True
-1.83231,3239602,True,2019-08-22 12:47:35,-1.83231,True
-1.83231,3260841,True,2019-08-22 13:03:16,-1.83231,True
-1.83231,3264085,True,2019-08-22 13:05:06,-1.83231,True
-1.83231,3229702,True,2019-08-22 13:52:23,-1.83231,True
-1.83231,3286155,True,2019-08-22 14:37:14,-1.83231,True
-1.83231,3230303,True,2019-08-22 14:43:40,-1.83231,True
-1.83231,3293068,True,2019-08-22 15:43:55,-1.83231,True
-1.83231,3261230,True,2019-08-22 16:26:15,-1.83231,True
-1.83231,3441237,True,2019-08-27 10:01:06,-1.83231,True
-1.83231,3228514,True,2019-08-22 20:20:12,-1.83231,True
-1.83231,3398176,True,2019-08-22 22:03:05,-1.83231,True
-1.83231,3432361,True,2019-08-22 22:28:56,-1.83231,True
-1.83231,3228913,True,2019-08-22 22:39:09,-1.83231,True
-1.83231,3411351,True,2019-08-23 02:28:46,-1.83231,True
-1.83231,3549623,True,2019-08-23 03:35:02,-1.83231,True
-1.83231,3235788,True,2019-08-23 04:18:22,-1.83231,True
-1.83231,3228781,True,2019-08-27 01:48:46,-1.83231,True
-1.83231,3241960,True,2019-08-23 06:47:39,-1.83231,True
-1.83231,3329844,True,2019-08-23 08:17:52,-1.83231,True
-1.83231,3271388,True,2019-08-23 08:28:47,-1.83231,True
-1.83231,3276599,True,2019-08-23 08:51:41,-1.83231,True
-1.83231,3246511,True,2019-08-23 08:58:59,-1.83231,True
-1.83231,3313711,True,2019-08-28 22:49:46,-1.83231,True
-1.83231,3242620,True,2019-08-23 09:44:16,-1.83231,True
-1.83231,3396212,True,2019-08-26 21:46:31,-1.83231,True
-1.83231,3498722,True,2019-08-23 11:09:09,-1.83231,True
-1.83231,3246058,True,2019-08-23 13:22:22,-1.83231,True
-1.83231,3336567,True,2019-08-23 15:27:02,-1.83231,True
-1.83231,3292944,True,2019-08-23 18:09:38,-1.83231,True
-1.83231,3421433,True,2019-08-23 22:20:13,-1.83231,True
-1.83231,3233837,True,2019-08-23 22:14:29,-1.83231,True
-1.83231,3306260,True,2019-08-28 11:13:52,-1.83231,True
-1.83231,3440909,True,2019-08-24 05:37:07,-1.83231,True
-1.83231,3227520,True,2019-08-24 07:06:18,-1.83231,True
-1.83231,3227647,True,2019-08-28 19:06:52,-1.83231,True
-1.83231,3307770,True,2019-08-24 22:47:39,-1.83231,True
-1.83231,3306510,True,2019-08-24 10:19:56,-1.83231,True
-1.83231,3233720,True,2019-08-24 11:18:30,-1.83231,True
-1.83231,3264947,True,2019-08-24 13:57:34,-1.83231,True
-1.83231,3264493,True,2019-08-24 14:59:19,-1.83231,True
-1.83231,3328320,True,2019-08-24 18:47:06,-1.83231,True
-1.83231,3231360,True,2019-08-24 19:11:56,-1.83231,True
-1.83231,3230478,True,2019-08-28 19:15:33,-1.83231,True
-1.83231,3227611,True,2019-08-24 22:36:21,-1.83231,True
-1.83231,3228809,True,2019-08-25 01:30:56,-1.83231,True
-1.83231,3232023,True,2019-08-25 02:05:06,-1.83231,True
-1.83231,3558350,True,2019-08-28 11:42:12,-1.83231,True
-1.83231,3236719,True,2019-08-25 03:01:22,-1.83231,True
-1.83231,3230382,True,2019-08-25 03:38:56,-1.83231,True
-1.83231,3231395,True,2019-08-25 04:02:53,-1.83231,True
-1.83231,3268592,True,2019-08-25 06:36:18,-1.83231,True
-1.83231,3227563,True,2019-08-28 12:31:06,-1.83231,True
-1.83231,3455698,True,2019-08-27 07:36:36,-1.83231,True
-1.83231,3551824,True,2019-08-25 17:17:45,-1.83231,True
-1.83231,3229545,True,2019-08-25 17:35:01,-1.83231,True
-1.83231,3256853,True,2019-08-25 20:20:06,-1.83231,True
-1.83231,3522602,True,2019-08-28 23:11:27,-1.83231,True
-1.83231,3227961,True,2019-08-25 21:06:37,-1.83231,True
-1.83231,3552086,True,2019-08-26 04:00:25,-1.83231,True
-1.83231,3533225,True,2019-08-26 04:39:47,-1.83231,True
-1.83231,3324876,True,2019-08-26 05:42:40,-1.83231,True
-1.83231,3239329,True,2019-08-26 07:54:39,-1.83231,True
-1.83231,3267621,True,2019-08-26 07:56:14,-1.83231,True
-1.83231,3324061,True,2019-08-26 08:38:07,-1.83231,True
-1.83231,3228862,True,2019-08-26 09:00:57,-1.83231,True
-1.83231,3346502,True,2019-08-26 10:18:05,-1.83231,True
-1.83231,3232184,True,2019-08-26 11:04:32,-1.83231,True
-1.83231,3246600,True,2019-08-26 11:16:31,-1.83231,True
-1.83231,3228939,True,2019-08-26 11:51:52,-1.83231,True
-1.83231,3255345,True,2019-08-26 12:05:31,-1.83231,True
-1.83231,3563731,True,2019-08-28 07:49:25,-1.83231,True
-1.83231,3251586,True,2019-08-26 13:53:10,-1.83231,True
-1.83231,3544139,True,2019-08-26 14:14:25,-1.83231,True
-1.83231,3410631,True,2019-08-26 14:54:19,-1.83231,True
-1.83231,3322392,True,2019-08-26 14:42:55,-1.83231,True
-1.83231,3335036,True,2019-08-26 14:43:22,-1.83231,True
-1.83231,3503555,True,2019-08-26 16:13:45,-1.83231,True
-1.83231,3273297,True,2019-08-26 15:46:07,-1.83231,True
-1.83231,3435145,True,2019-08-26 18:04:44,-1.83231,True
-1.83231,3372289,True,2019-08-26 18:40:08,-1.83231,True
-1.83231,3237042,True,2019-08-28 09:58:25,-1.83231,True
-1.83231,3490040,True,2019-08-26 19:19:31,-1.83231,True
-1.83231,3348229,True,2019-08-26 19:53:59,-1.83231,True
-1.83231,3236569,True,2019-08-26 19:57:04,-1.83231,True
-1.83231,3227882,True,2019-08-26 23:26:27,-1.83231,True
-1.83231,3290016,True,2019-08-27 00:25:47,-1.83231,True
-1.83231,3249453,True,2019-08-27 00:59:26,-1.83231,True
-1.83231,3349186,True,2019-08-27 02:40:10,-1.83231,True
-1.83231,3229280,True,2019-08-27 03:02:17,-1.83231,True
-1.83231,3339980,True,2019-08-27 04:43:42,-1.83231,True
-1.83231,3246395,True,2019-08-27 06:42:07,-1.83231,True
-1.83231,3385171,True,2019-08-28 07:18:14,-1.83231,True
-1.83231,3287855,True,2019-08-27 08:11:28,-1.83231,True
-1.83231,3313086,True,2019-08-27 09:05:07,-1.83231,True
-1.83231,3373737,True,2019-08-27 11:14:35,-1.83231,True
-1.83231,3278028,True,2019-08-27 12:26:54,-1.83231,True
-1.83231,3326540,True,2019-08-27 12:35:28,-1.83231,True
-1.83231,3260582,True,2019-08-27 12:55:34,-1.83231,True
-1.83231,3479282,True,2019-08-27 15:23:44,-1.83231,True
-1.83231,3322615,True,2019-08-27 14:43:45,-1.83231,True
-1.83231,3480921,True,2019-08-27 14:52:57,-1.83231,True
-1.83231,3385802,True,2019-08-27 16:05:43,-1.83231,True
-1.83231,3533434,True,2019-08-28 15:55:51,-1.83231,True
-1.83231,3245103,True,2019-08-27 19:11:31,-1.83231,True
-1.83231,3406625,True,2019-08-28 00:32:23,-1.83231,True
-1.83231,3268633,True,2019-08-28 01:38:34,-1.83231,True
-1.83231,3232432,True,2019-08-28 02:11:08,-1.83231,True
-1.83231,3234687,True,2019-08-28 02:12:53,-1.83231,True
-1.83231,3537964,True,2019-08-28 23:34:13,-1.83231,True
-1.83231,3440651,True,2019-08-28 10:45:32,-1.83231,True
-1.83231,3249920,True,2019-08-28 05:10:28,-1.83231,True
-1.83231,3265716,True,2019-08-28 05:14:37,-1.83231,True
-1.83231,3254678,True,2019-08-28 10:06:25,-1.83231,True
-1.83231,3307523,True,2019-08-28 07:03:33,-1.83231,True
-1.83231,3320712,True,2019-08-28 23:54:23,-1.83231,True
-1.83231,3288571,True,2019-08-28 09:14:18,-1.83231,True
-1.83231,3562189,True,2019-08-28 11:55:21,-1.83231,True
-1.83231,3317898,True,2019-08-28 13:07:01,-1.83231,True
-1.83231,3344983,True,2019-08-28 13:50:07,-1.83231,True
-1.83231,3300167,True,2019-08-28 15:00:56,-1.83231,True
-1.83231,3400181,True,2019-08-28 14:45:27,-1.83231,True
-1.83231,3241373,True,2019-08-28 16:06:36,-1.83231,True
-1.83231,3349344,True,2019-08-28 16:27:53,-1.83231,True
-1.83231,3243541,True,2019-08-28 16:55:54,-1.83231,True
-1.83231,3340839,True,2019-08-28 18:46:19,-1.83231,True
-1.83231,3267306,True,2019-08-28 19:59:31,-1.83231,True
-1.83231,3292615,True,2019-08-28 20:24:20,-1.83231,True
-1.83231,3484607,True,2019-08-28 20:32:22,-1.83231,True
-1.83231,3356549,True,2019-08-28 20:38:12,-1.83231,True
-1.83231,3424772,True,2019-08-21 02:30:16,-1.83231,True
-1.83231,3249790,True,2019-08-21 02:38:41,-1.83231,True
-1.83231,3234275,True,2019-08-28 17:15:41,-1.83231,True
-1.83229,3254612,True,2019-08-26 12:33:39,-1.83229,True
-1.83226,3386688,True,2019-08-25 01:20:28,-1.83226,True
-1.83217,3229398,True,2019-08-28 19:31:00,-1.83217,True
-1.83215,3304050,True,2019-08-28 22:26:43,-1.83215,True
-1.83200,3229654,True,2019-08-26 22:09:41,-1.83200,True
-1.83191,3536933,True,2019-08-28 21:53:11,-1.83191,True
-1.83151,3522990,True,2019-08-27 16:19:39,-1.83151,True
-1.83151,3325646,True,2019-08-28 17:27:53,-1.83151,True
-1.83151,3264621,True,2019-08-27 22:37:42,-1.83151,True
-1.83017,3255494,True,2019-08-26 18:36:28,-1.83017,True
-1.83015,3312410,True,2019-08-28 23:51:08,-1.83015,True
-1.82989,3244487,True,2019-07-16 01:31:36,-1.82989,True
-1.82945,3541123,True,2019-08-28 23:33:00,-1.82945,True
-1.82942,3314534,True,2019-08-27 20:26:28,-1.82942,True
-1.82921,3335763,True,2019-08-28 11:32:01,-1.82921,True
-1.82920,3233831,True,2019-08-25 20:23:14,-1.82920,True
-1.82899,3277055,True,2019-08-28 11:59:44,-1.82899,True
-1.82892,3340186,True,2019-08-28 15:09:02,-1.82892,True
-1.82877,3231756,True,2019-08-25 10:51:58,-1.82877,True
-1.82874,3560280,True,2019-08-20 19:51:27,-1.82874,True
-1.82874,3233635,True,2019-08-21 07:49:41,-1.82874,True
-1.82874,3234649,True,2019-08-21 11:45:11,-1.82874,True
-1.82874,3232955,True,2019-08-22 06:53:51,-1.82874,True
-1.82874,3324403,True,2019-08-21 15:58:00,-1.82874,True
-1.82874,3292235,True,2019-08-22 12:05:04,-1.82874,True
-1.82874,3327472,True,2019-08-26 01:37:43,-1.82874,True
-1.82874,3294262,True,2019-08-26 03:52:45,-1.82874,True
-1.82641,3255564,True,2019-08-26 10:22:15,-1.82641,True
-1.82597,3227675,True,2019-08-28 14:10:09,-1.82597,True
-1.82523,3479642,True,2019-08-28 23:29:12,-1.82523,True
-1.82467,3254109,True,2019-08-28 15:05:59,-1.82467,True
-1.82311,3336722,True,2019-08-25 13:36:57,-1.82311,True
-1.82280,3268732,True,2019-08-26 19:35:17,-1.82280,True
-1.82253,3353238,True,2019-08-24 15:27:09,-1.82253,True
-1.82253,3282252,True,2019-08-28 20:07:30,-1.82253,True
-1.82028,3228652,True,2019-08-28 05:52:50,-1.82028,True
-1.81999,3228669,True,2019-08-21 06:10:34,-1.81999,True
-1.81999,3360143,True,2019-08-21 06:58:28,-1.81999,True
-1.81999,3561839,True,2019-08-21 07:03:06,-1.81999,True
-1.81999,3228172,True,2019-08-23 11:32:17,-1.81999,True
-1.81999,3321066,True,2019-08-22 22:53:44,-1.81999,True
-1.81990,3311282,True,2019-08-27 03:45:55,-1.81990,True
-1.81820,3272958,True,2019-08-20 10:06:21,-1.81820,True
-1.81602,3346386,True,2019-08-19 15:20:29,-1.81602,True
-1.81602,3555463,True,2019-08-19 15:37:35,-1.81602,True
-1.81602,3233282,True,2019-08-26 18:48:33,-1.81602,True
-1.81602,3275401,True,2019-08-20 00:08:48,-1.81602,True
-1.81602,3489729,True,2019-08-20 09:40:54,-1.81602,True
-1.81602,3363477,True,2019-08-22 18:14:28,-1.81602,True
-1.81602,3379122,True,2019-08-20 14:24:35,-1.81602,True
-1.81602,3445029,True,2019-08-21 09:28:56,-1.81602,True
-1.81602,3405206,True,2019-08-23 20:44:56,-1.81602,True
-1.81593,3295736,True,2019-08-26 12:39:08,-1.81593,True
-1.81410,3292169,True,2019-08-28 22:08:32,-1.81410,True
-1.81226,3256887,True,2019-08-19 11:05:39,-1.81226,True
-1.81014,3227938,True,2019-08-28 09:37:57,-1.81014,True
-1.80944,3477311,True,2019-08-26 12:49:22,-1.80944,True
-1.80895,3235475,True,2019-08-21 06:06:02,-1.80895,True
-1.80736,3244519,True,2019-08-18 21:55:46,-1.80736,True
-1.80460,3256171,True,2019-08-26 06:19:38,-1.80460,True
-1.80442,3227933,True,2019-08-19 10:10:01,-1.80442,True
-1.80125,3560001,True,2019-08-28 22:34:11,-1.80125,True
-1.79549,3368870,True,2019-08-21 08:48:42,-1.79549,True
-1.79477,3539817,True,2019-08-19 06:48:17,-1.79477,True
-1.79477,3511149,True,2019-08-19 07:11:32,-1.79477,True
-1.79477,3461342,True,2019-08-28 13:12:31,-1.79477,True
-1.79477,3428652,True,2019-08-19 10:36:10,-1.79477,True
-1.79477,3340561,True,2019-08-28 07:06:19,-1.79477,True
-1.79477,3559996,True,2019-08-20 18:08:18,-1.79477,True
-1.79477,3227922,True,2019-08-25 17:00:44,-1.79477,True
-1.79477,3319184,True,2019-08-27 12:31:38,-1.79477,True
-1.79336,3514879,True,2019-08-28 17:34:30,-1.79336,True
-1.79177,3340054,True,2019-08-27 08:16:00,-1.79177,True
-1.79136,3392587,True,2019-08-25 17:30:47,-1.79136,True
-1.78786,3274485,True,2019-07-28 00:20:09,-1.78786,True
-1.78786,3227449,True,2019-07-22 12:07:42,-1.78786,True
-1.78694,3242953,True,2019-08-27 10:23:52,-1.78694,True
-1.78424,3261980,True,2019-08-20 15:26:14,-1.78424,True
-1.78176,3250940,True,2019-08-28 23:39:23,-1.78176,True
-1.78090,3268525,True,2019-08-21 08:04:05,-1.78090,True
-1.78037,3269319,True,2019-08-26 21:21:00,-1.78037,True
-1.77996,3323397,True,2019-08-24 21:04:31,-1.77996,True
-1.77864,3268481,True,2019-08-27 09:18:31,-1.77864,True
-1.77682,3229823,True,2019-08-22 13:46:22,-1.77682,True
-1.77621,3276132,True,2019-06-25 18:22:46,-1.77621,True
-1.77527,3272821,True,2019-08-26 16:23:36,-1.77527,True
-1.77228,3260103,True,2019-08-19 12:51:11,-1.77228,True
-1.77216,3440824,True,2019-08-28 23:57:25,-1.77216,True
-1.77130,3388754,True,2019-08-28 10:13:01,-1.77130,True
-1.77087,3244260,True,2019-08-28 03:18:58,-1.77087,True
-1.77023,3326928,True,2019-08-28 19:29:14,-1.77023,True
-1.76863,3269118,True,2019-08-28 00:44:53,-1.76863,True
-1.76775,3262105,True,2019-08-28 18:38:06,-1.76775,True
-1.76699,3276587,True,2019-08-28 03:16:58,-1.76699,True
-1.76667,3254660,True,2019-08-28 13:21:29,-1.76667,True
-1.76611,3314814,True,2019-08-28 12:56:38,-1.76611,True
-1.76549,3251695,True,2019-08-01 08:46:00,-1.76549,True
-1.76026,3350605,True,2019-08-14 08:19:29,-1.76026,True
-1.75869,3261226,True,2019-08-22 07:08:22,-1.75869,True
-1.75357,3228567,True,2019-08-19 02:58:52,-1.75357,True
-1.75328,3227729,True,2019-08-19 15:08:42,-1.75328,True
-1.75278,3542191,True,2019-08-20 02:48:04,-1.75278,True
-1.75278,3254133,True,2019-08-28 23:48:46,-1.75278,True
-1.75278,3338867,True,2019-08-16 10:09:55,-1.75278,True
-1.75278,3325332,True,2019-08-16 18:33:19,-1.75278,True
-1.75278,3533310,True,2019-08-22 06:57:23,-1.75278,True
-1.75278,3227422,True,2019-08-16 23:03:21,-1.75278,True
-1.75278,3229154,True,2019-08-17 07:11:00,-1.75278,True
-1.75278,3547538,True,2019-08-17 11:16:07,-1.75278,True
-1.75278,3248066,True,2019-08-17 20:20:57,-1.75278,True
-1.75278,3540874,True,2019-08-18 11:29:48,-1.75278,True
-1.75239,3233523,True,2019-08-26 15:12:12,-1.75239,True
-1.74507,3322111,True,2019-08-23 17:44:13,-1.74507,True
-1.73880,3508515,True,2019-08-28 22:51:20,-1.73880,True
-1.73837,3553700,True,2019-08-19 08:45:22,-1.73837,True
-1.73798,3227912,True,2019-08-22 15:21:50,-1.73798,True
-1.73665,3253790,True,2019-08-16 06:46:27,-1.73665,True
-1.73540,3237331,True,2019-08-19 13:04:40,-1.73540,True
-1.73474,3247304,True,2019-08-28 19:43:21,-1.73474,True
-1.73424,3262735,True,2019-08-19 10:15:59,-1.73424,True
-1.73424,3242897,True,2019-08-19 12:17:00,-1.73424,True
-1.72964,3245877,True,2019-07-17 05:05:50,-1.72964,True
-1.72569,3229465,True,2019-08-06 23:31:47,-1.72569,True
-1.72517,3473223,True,2019-08-12 04:30:02,-1.72517,True
-1.72212,3396121,True,2019-08-16 03:49:42,-1.72212,True
-1.71991,3539437,True,2019-08-18 16:30:33,-1.71991,True
-1.71967,3384474,True,2019-08-25 21:28:52,-1.71967,True
-1.71902,3537994,True,2019-08-26 08:42:54,-1.71902,True
-1.71525,3324099,True,2019-08-28 10:21:24,-1.71525,True
-1.71249,3238328,True,2019-08-12 13:28:53,-1.71249,True
-1.71220,3235617,True,2019-08-28 07:17:30,-1.71220,True
-1.70883,3376632,True,2019-08-08 14:08:13,-1.70883,True
-1.70794,3279220,True,2019-08-19 15:17:14,-1.70794,True
-1.70794,3532650,True,2019-08-19 16:37:36,-1.70794,True
-1.70794,3323904,True,2019-08-19 19:07:29,-1.70794,True
-1.70794,3241131,True,2019-08-19 20:43:15,-1.70794,True
-1.70794,3454696,True,2019-08-19 23:38:43,-1.70794,True
-1.70794,3358162,True,2019-08-20 01:41:39,-1.70794,True
-1.70794,3557129,True,2019-08-20 04:06:36,-1.70794,True
-1.70794,3331614,True,2019-08-20 07:18:36,-1.70794,True
-1.70794,3559421,True,2019-08-20 14:16:18,-1.70794,True
-1.70794,3229642,True,2019-08-21 11:32:52,-1.70794,True
-1.70794,3516788,True,2019-08-21 07:14:26,-1.70794,True
-1.70794,3256368,True,2019-08-21 07:58:31,-1.70794,True
-1.70794,3386505,True,2019-08-21 11:21:53,-1.70794,True
-1.70794,3381282,True,2019-08-25 12:35:45,-1.70794,True
-1.70794,3227714,True,2019-08-28 07:15:21,-1.70794,True
-1.70683,3356593,True,2019-08-19 17:30:43,-1.70683,True
-1.70531,3294185,True,2019-08-27 14:25:26,-1.70531,True
-1.70309,3249271,True,2019-08-26 16:13:10,-1.70309,True
-1.70299,3312875,True,2019-08-28 07:21:41,-1.70299,True
-1.70167,3311815,True,2019-08-28 18:20:43,-1.70167,True
-1.70002,3328298,True,2019-08-24 19:32:11,-1.70002,True
-1.69779,3390678,True,2019-08-17 07:45:24,-1.69779,True
-1.69542,3237424,True,2019-08-26 14:17:46,-1.69542,True
-1.69161,3493731,True,2019-08-27 18:44:47,-1.69161,True
-1.69148,3249707,True,2019-08-28 18:27:35,-1.69148,True
-1.69124,3228368,True,2019-08-10 10:31:58,-1.69124,True
-1.68800,3551445,True,2019-08-28 23:18:24,-1.68800,True
-1.68639,3334090,True,2019-08-15 12:51:46,-1.68639,True
-1.68605,3246825,True,2019-08-28 07:38:42,-1.68605,True
-1.68562,3230259,True,2019-08-28 07:06:51,-1.68562,True
-1.68391,3320113,True,2019-08-24 00:16:11,-1.68391,True
-1.68207,3254661,True,2019-08-28 15:33:41,-1.68207,True
-1.68140,3332137,True,2019-08-22 15:01:55,-1.68140,True
-1.67906,3274748,True,2019-08-28 19:19:33,-1.67906,True
-1.67847,3309014,True,2019-08-11 23:05:56,-1.67847,True
-1.67829,3308146,True,2019-08-20 05:18:41,-1.67829,True
-1.67765,3232383,True,2019-08-28 22:10:45,-1.67765,True
-1.67711,3283882,True,2019-08-15 03:51:41,-1.67711,True
-1.67696,3533951,True,2019-08-15 18:14:29,-1.67696,True
-1.67557,3237435,True,2019-08-14 18:59:15,-1.67557,True
-1.67557,3378155,True,2019-08-14 23:01:25,-1.67557,True
-1.67557,3259183,True,2019-08-15 02:32:58,-1.67557,True
-1.67400,3228976,True,2019-08-11 02:12:17,-1.67400,True
-1.67400,3239758,True,2019-08-12 10:04:40,-1.67400,True
-1.67400,3243457,True,2019-08-25 05:40:57,-1.67400,True
-1.67400,3257633,True,2019-08-13 01:42:13,-1.67400,True
-1.67400,3364641,True,2019-08-13 02:22:03,-1.67400,True
-1.67400,3498166,True,2019-08-13 09:52:47,-1.67400,True
-1.67400,3261284,True,2019-08-15 10:51:32,-1.67400,True
-1.67400,3541897,True,2019-08-16 05:04:28,-1.67400,True
-1.67400,3228100,True,2019-08-17 22:05:21,-1.67400,True
-1.67400,3548293,True,2019-08-17 15:51:37,-1.67400,True
-1.67400,3263443,True,2019-08-25 17:11:37,-1.67400,True
-1.67388,3524810,True,2019-08-11 18:35:49,-1.67388,True
-1.67346,3537701,True,2019-08-26 09:25:31,-1.67346,True
-1.67292,3449897,True,2019-08-28 23:56:18,-1.67292,True
-1.67267,3228166,True,2019-08-22 05:57:33,-1.67267,True
-1.67249,3484502,True,2019-08-19 07:58:51,-1.67249,True
-1.67198,3289978,True,2019-08-10 08:43:23,-1.67198,True
-1.67198,3523719,True,2019-08-11 10:02:27,-1.67198,True
